norm_power: [-0.5, -0.4, -0.3, -0.2, -0.1]
norm_power_len: [-20, -20, -20, -20, -20]
5->4->3->2->1


graph_norm_type: 'adjacency'
pair_norm_type: 'adjacency'
pair_dis_type: 'cosine'
pair_trunc: -20
norm_power: [-0.5, -0.4, -0.3, -0.2, -0.1]
norm_power_len: [-20, -20, -20, -20, -20]
12272, 1.27797627, 0.30769232, 1.27797627               1.27621317, 1.27617574, 1.27612698










24979, 1.07220769, 0.38461539, 1.07220769               1.02839804, 1.02811182, 1.02748442
24980, 1.07277215, 0.38461539, 1.07277215               1.02839804, 1.02811182, 1.02748442
24981, 1.07559311, 0.37788463, 1.07559311               1.02839804, 1.02811182, 1.02748442
24982, 1.07661068, 0.38461539, 1.07661068               1.02839804, 1.02811182, 1.02748442
24983, 1.07768536, 0.39038461, 1.07768536               1.02839804, 1.02811182, 1.02748442
24984, 1.08168685, 0.38365385, 1.08168685               1.02839804, 1.02811182, 1.02748442
24985, 1.08594859, 0.37884617, 1.08594859               1.02839804, 1.02811182, 1.02748442
24986, 1.08845007, 0.38076922, 1.08845007               1.02839804, 1.02811182, 1.02748442
24987, 1.08137619, 0.38653848, 1.08137619               1.02839804, 1.02811182, 1.02748442
24988, 1.07812452, 0.38653848, 1.07812452               1.02839804, 1.02811182, 1.02748442
24989, 1.07547009, 0.37980768, 1.07547009               1.02839804, 1.02811182, 1.02748442
24990, 1.07994747, 0.37307692, 1.07994747               1.02839804, 1.02811182, 1.02748442
24991, 1.07878172, 0.37692308, 1.07878172               1.02839804, 1.02811182, 1.02748442
24992, 1.08288717, 0.38461539, 1.08288717               1.02839804, 1.02811182, 1.02748442
24993, 1.07555509, 0.38076922, 1.07555509               1.02839804, 1.02811182, 1.02748442
24994, 1.07647288, 0.38557693, 1.07647288               1.02839804, 1.02811182, 1.02748442
24995, 1.07348692, 0.39134616, 1.07348692               1.02839804, 1.02811182, 1.02748442
24996, 1.07511795, 0.37596154, 1.07511795               1.02839804, 1.02811182, 1.02748442
24997, 1.07646787, 0.38173077, 1.07646787               1.02839804, 1.02811182, 1.02748442
24998, 1.07517135, 0.38557693, 1.07517135               1.02839804, 1.02811182, 1.02748442
24999, 1.07593977, 0.38557693, 1.07593977               1.02839804, 1.02811182, 1.02748442
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': -60, 'norm_power': [-0.5, -0.4, -0.3, -0.2, -0.1], 'norm_power_len': [-60, -60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(143.5868, grad_fn=<MulBackward0>) tensor(104.3952, grad_fn=<MulBackward0>)



24982, 1.05993414, 0.39423078, 1.05993414               1.05738139, 1.05571949, 1.05269170
24983, 1.07529294, 0.41538462, 1.07529294               1.05738139, 1.05571949, 1.05269170
24984, 1.07465315, 0.41346154, 1.07465315               1.05738139, 1.05571949, 1.05269170
24985, 1.06722963, 0.40096155, 1.06722963               1.05738139, 1.05571949, 1.05269170
24986, 1.07029545, 0.42019230, 1.07029545               1.05738139, 1.05571949, 1.05269170
24987, 1.07703948, 0.41442308, 1.07703948               1.05738139, 1.05571949, 1.05269170
24988, 1.05544221, 0.39230770, 1.05544221               1.05738139, 1.05544221, 1.05269170
24989, 1.07510030, 0.39519230, 1.07510030               1.05738139, 1.05544221, 1.05269170
24990, 1.07522798, 0.40865386, 1.07522798               1.05738139, 1.05544221, 1.05269170
24991, 1.07911968, 0.39519230, 1.07911968               1.05738139, 1.05544221, 1.05269170
24992, 1.07469761, 0.40480769, 1.07469761               1.05738139, 1.05544221, 1.05269170
24993, 1.07204258, 0.40673077, 1.07204258               1.05738139, 1.05544221, 1.05269170
24994, 1.06543243, 0.40769231, 1.06543243               1.05738139, 1.05544221, 1.05269170
24995, 1.07204807, 0.40480769, 1.07204807               1.05738139, 1.05544221, 1.05269170
24996, 1.07771420, 0.41730770, 1.07771420               1.05738139, 1.05544221, 1.05269170
24997, 1.06214797, 0.40384614, 1.06214797               1.05738139, 1.05544221, 1.05269170
24998, 1.07025468, 0.39807692, 1.07025468               1.05738139, 1.05544221, 1.05269170
24999, 1.07057059, 0.40865386, 1.07057059               1.05738139, 1.05544221, 1.05269170
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3, -0.2, -0.1], 'norm_power_len': [-60, -60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(122.7497, grad_fn=<MulBackward0>) tensor(109.3668, grad_fn=<MulBackward0>)





24983, 1.12117743, 0.39519230, 1.12117743               1.11085689, 1.11056662, 1.10943615
24984, 1.11922753, 0.39807692, 1.11922753               1.11085689, 1.11056662, 1.10943615
24985, 1.12612450, 0.37788463, 1.12612450               1.11085689, 1.11056662, 1.10943615
24986, 1.13076055, 0.37980768, 1.13076055               1.11085689, 1.11056662, 1.10943615
24987, 1.12575936, 0.38173077, 1.12575936               1.11085689, 1.11056662, 1.10943615
24988, 1.14430678, 0.38557693, 1.14430678               1.11085689, 1.11056662, 1.10943615
24989, 1.12871301, 0.36250001, 1.12871301               1.11085689, 1.11056662, 1.10943615
24990, 1.19089878, 0.37307692, 1.19089878               1.11085689, 1.11056662, 1.10943615
24991, 1.13677013, 0.37500000, 1.13677013               1.11085689, 1.11056662, 1.10943615
24992, 1.17121696, 0.38557693, 1.17121696               1.11085689, 1.11056662, 1.10943615
24993, 1.13512647, 0.38461539, 1.13512647               1.11085689, 1.11056662, 1.10943615
24994, 1.13389742, 0.37980768, 1.13389742               1.11085689, 1.11056662, 1.10943615
24995, 1.14682412, 0.36730769, 1.14682412               1.11085689, 1.11056662, 1.10943615
24996, 1.14579809, 0.36057693, 1.14579809               1.11085689, 1.11056662, 1.10943615
24997, 1.15316081, 0.37115383, 1.15316081               1.11085689, 1.11056662, 1.10943615
24998, 1.13553071, 0.38173077, 1.13553071               1.11085689, 1.11056662, 1.10943615
24999, 1.12515569, 0.38461539, 1.12515569               1.11085689, 1.11056662, 1.10943615
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3, -0.2], 'norm_power_len': [-60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(123.7008, grad_fn=<MulBackward0>) tensor(112.8192, grad_fn=<MulBackward0>)





24977, 1.10429597, 0.39423078, 1.10429597               1.10208952, 1.10171545, 1.10099638
24978, 1.10444653, 0.39038461, 1.10444653               1.10208952, 1.10171545, 1.10099638
24979, 1.10479200, 0.39230770, 1.10479200               1.10208952, 1.10171545, 1.10099638
24980, 1.10482872, 0.38749999, 1.10482872               1.10208952, 1.10171545, 1.10099638
24981, 1.10521889, 0.39615384, 1.10521889               1.10208952, 1.10171545, 1.10099638
24982, 1.10825419, 0.39326924, 1.10825419               1.10208952, 1.10171545, 1.10099638
24983, 1.11244190, 0.39134616, 1.11244190               1.10208952, 1.10171545, 1.10099638
24984, 1.10996878, 0.38749999, 1.10996878               1.10208952, 1.10171545, 1.10099638
24985, 1.10837579, 0.39519230, 1.10837579               1.10208952, 1.10171545, 1.10099638
24986, 1.10923338, 0.38076922, 1.10923338               1.10208952, 1.10171545, 1.10099638
24987, 1.10973096, 0.39711538, 1.10973096               1.10208952, 1.10171545, 1.10099638
24988, 1.10925150, 0.38846153, 1.10925150               1.10208952, 1.10171545, 1.10099638
24989, 1.10672033, 0.39038461, 1.10672033               1.10208952, 1.10171545, 1.10099638
24990, 1.10704875, 0.39423078, 1.10704875               1.10208952, 1.10171545, 1.10099638
24991, 1.11176777, 0.39423078, 1.11176777               1.10208952, 1.10171545, 1.10099638
24992, 1.11065578, 0.39711538, 1.11065578               1.10208952, 1.10171545, 1.10099638
24993, 1.10572183, 0.38942307, 1.10572183               1.10208952, 1.10171545, 1.10099638
24994, 1.10753322, 0.38942307, 1.10753322               1.10208952, 1.10171545, 1.10099638
24995, 1.11797035, 0.38557693, 1.11797035               1.10208952, 1.10171545, 1.10099638
24996, 1.13134301, 0.39807692, 1.13134301               1.10208952, 1.10171545, 1.10099638
24997, 1.12168252, 0.37211537, 1.12168252               1.10208952, 1.10171545, 1.10099638
24998, 1.11142921, 0.39230770, 1.11142921               1.10208952, 1.10171545, 1.10099638
24999, 1.11163974, 0.38557693, 1.11163974               1.10208952, 1.10171545, 1.10099638
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3], 'norm_power_len': [-60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(121.0589, grad_fn=<MulBackward0>) tensor(111.0543, grad_fn=<MulBackward0>)





24980, 1.16917503, 0.36634615, 1.16917503               1.16719890, 1.16714239, 1.16696179
24981, 1.16807139, 0.36346152, 1.16807139               1.16719890, 1.16714239, 1.16696179
24982, 1.16736305, 0.36730769, 1.16736305               1.16719890, 1.16714239, 1.16696179
24983, 1.16714585, 0.36250001, 1.16714585               1.16714585, 1.16714239, 1.16696179
24984, 1.16699576, 0.36826923, 1.16699576               1.16714585, 1.16699576, 1.16696179
24985, 1.16740251, 0.36442307, 1.16740251               1.16714585, 1.16699576, 1.16696179
24986, 1.16810441, 0.36057693, 1.16810441               1.16714585, 1.16699576, 1.16696179
24987, 1.16901803, 0.36538461, 1.16901803               1.16714585, 1.16699576, 1.16696179
24988, 1.17056882, 0.36346152, 1.17056882               1.16714585, 1.16699576, 1.16696179
24989, 1.17469728, 0.36153847, 1.17469728               1.16714585, 1.16699576, 1.16696179
24990, 1.17560804, 0.36730769, 1.17560804               1.16714585, 1.16699576, 1.16696179
24991, 1.17624259, 0.36826923, 1.17624259               1.16714585, 1.16699576, 1.16696179
24992, 1.17552257, 0.35480770, 1.17552257               1.16714585, 1.16699576, 1.16696179
24993, 1.17828536, 0.36250001, 1.17828536               1.16714585, 1.16699576, 1.16696179
24994, 1.18391812, 0.35192308, 1.18391812               1.16714585, 1.16699576, 1.16696179
24995, 1.18887711, 0.36730769, 1.18887711               1.16714585, 1.16699576, 1.16696179
24996, 1.17672265, 0.36250001, 1.17672265               1.16714585, 1.16699576, 1.16696179
24997, 1.17394161, 0.35673076, 1.17394161               1.16714585, 1.16699576, 1.16696179
24998, 1.17857671, 0.36826923, 1.17857671               1.16714585, 1.16699576, 1.16696179
24999, 1.18138134, 0.35096154, 1.18138134               1.16714585, 1.16699576, 1.16696179
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4], 'norm_power_len': [-60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(145.8324, grad_fn=<MulBackward0>) tensor(117.3505, grad_fn=<MulBackward0>)





24980, 1.24417377, 0.31442308, 1.24417377               1.24350035, 1.24348760, 1.24346650
24981, 1.24472415, 0.32596153, 1.24472415               1.24350035, 1.24348760, 1.24346650
24982, 1.24537718, 0.30769232, 1.24537718               1.24350035, 1.24348760, 1.24346650
24983, 1.24431884, 0.31346154, 1.24431884               1.24350035, 1.24348760, 1.24346650
24984, 1.24408555, 0.32115385, 1.24408555               1.24350035, 1.24348760, 1.24346650
24985, 1.24488044, 0.31250000, 1.24488044               1.24350035, 1.24348760, 1.24346650
24986, 1.24482167, 0.32211539, 1.24482167               1.24350035, 1.24348760, 1.24346650
24987, 1.24412453, 0.31250000, 1.24412453               1.24350035, 1.24348760, 1.24346650
24988, 1.24381757, 0.31442308, 1.24381757               1.24350035, 1.24348760, 1.24346650
24989, 1.24418747, 0.31730768, 1.24418747               1.24350035, 1.24348760, 1.24346650
24990, 1.24468017, 0.31153846, 1.24468017               1.24350035, 1.24348760, 1.24346650
24991, 1.24471986, 0.31923077, 1.24471986               1.24350035, 1.24348760, 1.24346650
24992, 1.24444139, 0.30865383, 1.24444139               1.24350035, 1.24348760, 1.24346650
24993, 1.24398482, 0.32019231, 1.24398482               1.24350035, 1.24348760, 1.24346650
24994, 1.24371803, 0.31826922, 1.24371803               1.24350035, 1.24348760, 1.24346650
24995, 1.24377751, 0.31923077, 1.24377751               1.24350035, 1.24348760, 1.24346650
24996, 1.24413896, 0.31923077, 1.24413896               1.24350035, 1.24348760, 1.24346650
24997, 1.24505293, 0.31730768, 1.24505293               1.24350035, 1.24348760, 1.24346650
24998, 1.24681008, 0.32211539, 1.24681008               1.24350035, 1.24348760, 1.24346650
24999, 1.25013494, 0.32403848, 1.25013494               1.24350035, 1.24348760, 1.24346650
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5], 'norm_power_len': [-60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 25000, 'lr': 0.01, 'weight_decay': 0.0001, 'tran_dropout': 0.1, 'feat_dropout': 0.4, 'prop_dropout': 0.4, 'norm': 'none', 'nonlinear': 'ReLU', 'patience': 25000, 'residual': 'True', 'is_f_tf': 'True', 'dataset': 'squirrel', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(148.7011, grad_fn=<MulBackward0>) tensor(126.8803, grad_fn=<MulBackward0>)
